go_term_id,go_name,n_genes,n_changed,n_up,n_down,n_same,pct_changed,pct_same,pct_up,pct_down
GO:0004114,"3',5'-cyclic-nucleotide phosphodiesterase activity",72,3,0,3,69,0.041666666666666664,99.95833333333333,0,0.041666666666666664
GO:0004115,"3',5'-cyclic-AMP phosphodiesterase activity",12,0,0,0,12,0,100,0,0
GO:0004126,cytidine deaminase activity,12,1,0,1,11,0.08333333333333333,99.91666666666667,0,0.08333333333333333
GO:0004129,cytochrome-c oxidase activity,51,6,0,6,45,0.11764705882352941,99.88235294117646,0,0.11764705882352941
GO:0004143,diacylglycerol kinase activity,38,0,0,0,38,0,100,0,0
GO:0004145,diamine N-acetyltransferase activity,15,0,0,0,15,0,100,0,0
GO:0004169,dolichyl-phosphate-mannose-protein mannosyltransferase activity,14,2,2,0,12,0.14285714285714285,99.85714285714286,0.14285714285714285,0
GO:0004175,endopeptidase activity,16,5,4,1,11,0.3125,99.6875,0.25,0.0625
GO:0004176,ATP-dependent peptidase activity,34,2,2,0,32,0.058823529411764705,99.94117647058823,0.058823529411764705,0
GO:0004177,aminopeptidase activity,46,4,4,0,42,0.08695652173913043,99.91304347826087,0.08695652173913043,0
GO:0004180,carboxypeptidase activity,25,4,3,1,21,0.16,99.84,0.12,0.04
GO:0004181,metallocarboxypeptidase activity,55,4,2,2,51,0.07272727272727272,99.92727272727272,0.03636363636363636,0.03636363636363636
GO:0004185,serine-type carboxypeptidase activity,15,0,0,0,15,0,100,0,0
GO:0004190,aspartic-type endopeptidase activity,45,10,10,0,35,0.2222222222222222,99.77777777777777,0.2222222222222222,0
GO:0004197,cysteine-type endopeptidase activity,123,27,19,8,96,0.21951219512195122,99.78048780487805,0.15447154471544716,0.06504065040650407
GO:0004198,calcium-dependent cysteine-type endopeptidase activity,72,18,6,12,54,0.25,99.75,0.08333333333333333,0.16666666666666666
GO:0004222,metalloendopeptidase activity,273,10,9,1,263,0.03663003663003663,99.96336996336996,0.03296703296703297,0.003663003663003663
GO:0004252,serine-type endopeptidase activity,411,94,31,63,317,0.22871046228710462,99.77128953771289,0.07542579075425791,0.15328467153284672
GO:0004298,threonine-type endopeptidase activity,27,6,6,0,21,0.2222222222222222,99.77777777777777,0.2222222222222222,0
GO:0004300,enoyl-CoA hydratase activity,11,0,0,0,11,0,100,0,0
GO:0004303,estradiol 17-beta-dehydrogenase activity,13,2,2,0,11,0.15384615384615385,99.84615384615384,0.15384615384615385,0
GO:0004308,exo-alpha-sialidase activity,23,5,0,5,18,0.21739130434782608,99.78260869565217,0,0.21739130434782608
GO:0004331,"fructose-2,6-bisphosphate 2-phosphatase activity",20,8,8,0,12,0.4,99.6,0.4,0
GO:0004332,fructose-bisphosphate aldolase activity,15,3,0,3,12,0.2,99.8,0,0.2
GO:0004347,glucose-6-phosphate isomerase activity,10,0,0,0,10,0,100,0,0
GO:0004356,glutamate-ammonia ligase activity,18,0,0,0,18,0,100,0,0
GO:0004359,glutaminase activity,17,0,0,0,17,0,100,0,0
GO:0004364,glutathione transferase activity,61,18,10,8,43,0.29508196721311475,99.70491803278688,0.16393442622950818,0.13114754098360656
GO:0004379,glycylpeptide N-tetradecanoyltransferase activity,18,0,0,0,18,0,100,0,0
GO:0004382,GDP phosphatase activity,11,1,0,1,10,0.09090909090909091,99.9090909090909,0,0.09090909090909091
GO:0004383,guanylate cyclase activity,30,0,0,0,30,0,100,0,0
GO:0004386,helicase activity,168,23,12,11,145,0.13690476190476192,99.86309523809524,0.07142857142857142,0.06547619047619048
GO:0004392,heme oxygenase (decyclizing) activity,15,0,0,0,15,0,100,0,0
GO:0004394,heparan sulfate 2-O-sulfotransferase activity,43,4,3,1,39,0.09302325581395349,99.90697674418605,0.06976744186046512,0.023255813953488372
GO:0004396,hexokinase activity,11,6,6,0,5,0.5454545454545454,99.45454545454545,0.5454545454545454,0
GO:0004402,histone acetyltransferase activity,61,0,0,0,61,0,100,0,0
GO:0004407,histone deacetylase activity,27,1,0,1,26,0.037037037037037035,99.96296296296296,0,0.037037037037037035
GO:0004415,hyalurononglucosaminidase activity,20,0,0,0,20,0,100,0,0
GO:0004418,hydroxymethylbilane synthase activity,14,0,0,0,14,0,100,0,0
GO:0004420,hydroxymethylglutaryl-CoA reductase (NADPH) activity,16,8,8,0,8,0.5,99.5,0.5,0
GO:0004422,hypoxanthine phosphoribosyltransferase activity,11,0,0,0,11,0,100,0,0
GO:0004427,inorganic diphosphate phosphatase activity,15,0,0,0,15,0,100,0,0
GO:0004430,1-phosphatidylinositol 4-kinase activity,12,0,0,0,12,0,100,0,0
GO:0004435,phosphatidylinositol phospholipase C activity,57,5,3,2,52,0.08771929824561403,99.91228070175438,0.05263157894736842,0.03508771929824561
GO:0004438,phosphatidylinositol-3-phosphatase activity,37,0,0,0,37,0,100,0,0
GO:0004439,"phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity",13,2,2,0,11,0.15384615384615385,99.84615384615384,0.15384615384615385,0
GO:0004445,inositol-polyphosphate 5-phosphatase activity,10,0,0,0,10,0,100,0,0
GO:0004459,L-lactate dehydrogenase activity,12,0,0,0,12,0,100,0,0
GO:0004465,lipoprotein lipase activity,11,4,0,4,7,0.36363636363636365,99.63636363636364,0,0.36363636363636365
GO:0004467,long-chain fatty acid-CoA ligase activity,22,0,0,0,22,0,100,0,0
GO:0004471,malate dehydrogenase (decarboxylating) (NAD+) activity,12,0,0,0,12,0,100,0,0
GO:0004478,methionine adenosyltransferase activity,32,8,8,0,24,0.25,99.75,0.25,0
GO:0004488,methylenetetrahydrofolate dehydrogenase (NADP+) activity,20,8,4,4,12,0.4,99.6,0.2,0.2
GO:0004497,monooxygenase activity,156,19,8,11,137,0.12179487179487179,99.87820512820512,0.05128205128205128,0.07051282051282051
GO:0004499,"N,N-dimethylaniline monooxygenase activity",14,0,0,0,14,0,100,0,0
GO:0004510,tryptophan 5-monooxygenase activity,10,0,0,0,10,0,100,0,0
GO:0004517,nitric-oxide synthase activity,11,5,5,0,6,0.45454545454545453,99.54545454545455,0.45454545454545453,0
GO:0004518,nuclease activity,93,11,3,8,82,0.11827956989247312,99.88172043010752,0.03225806451612903,0.08602150537634409
GO:0004519,endonuclease activity,60,13,3,10,47,0.21666666666666667,99.78333333333333,0.05,0.16666666666666666
GO:0004521,endoribonuclease activity,45,3,2,1,42,0.06666666666666667,99.93333333333334,0.044444444444444446,0.022222222222222223
GO:0004523,RNA-DNA hybrid ribonuclease activity,11,0,0,0,11,0,100,0,0
GO:0004526,ribonuclease P activity,13,1,1,0,12,0.07692307692307693,99.92307692307692,0.07692307692307693,0
GO:0004527,exonuclease activity,30,4,3,1,26,0.13333333333333333,99.86666666666666,0.1,0.03333333333333333
GO:0004535,poly(A)-specific ribonuclease activity,25,3,3,0,22,0.12,99.88,0.12,0
GO:0004540,ribonuclease activity,18,1,0,1,17,0.05555555555555555,99.94444444444444,0,0.05555555555555555
GO:0004550,nucleoside diphosphate kinase activity,46,0,0,0,46,0,100,0,0
GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",69,13,5,8,56,0.18840579710144928,99.81159420289855,0.07246376811594203,0.11594202898550725
GO:0004556,alpha-amylase activity,12,4,0,4,8,0.3333333333333333,99.66666666666667,0,0.3333333333333333
GO:0004559,alpha-mannosidase activity,28,5,0,5,23,0.17857142857142858,99.82142857142857,0,0.17857142857142858
GO:0004560,alpha-L-fucosidase activity,18,6,6,0,12,0.3333333333333333,99.66666666666667,0.3333333333333333,0
GO:0004565,beta-galactosidase activity,11,6,0,6,5,0.5454545454545454,99.45454545454545,0,0.5454545454545454
GO:0004568,chitinase activity,10,5,1,4,5,0.5,99.5,0.1,0.4
GO:0004571,"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity",26,5,5,0,21,0.19230769230769232,99.8076923076923,0.19230769230769232,0
GO:0004601,peroxidase activity,58,14,7,7,44,0.2413793103448276,99.75862068965517,0.1206896551724138,0.1206896551724138
GO:0004602,glutathione peroxidase activity,24,2,2,0,22,0.08333333333333333,99.91666666666667,0.08333333333333333,0
GO:0004611,phosphoenolpyruvate carboxykinase activity,12,0,0,0,12,0,100,0,0
GO:0004620,phospholipase activity,44,11,3,8,33,0.25,99.75,0.06818181818181818,0.18181818181818182
GO:0004622,lysophospholipase activity,21,3,2,1,18,0.14285714285714285,99.85714285714286,0.09523809523809523,0.047619047619047616
GO:0004623,phospholipase A2 activity,38,0,0,0,38,0,100,0,0
GO:0004630,phospholipase D activity,12,0,0,0,12,0,100,0,0
GO:0004634,phosphopyruvate hydratase activity,15,3,0,3,12,0.2,99.8,0,0.2
GO:0004652,polynucleotide adenylyltransferase activity,15,0,0,0,15,0,100,0,0
GO:0004653,polypeptide N-acetylgalactosaminyltransferase activity,20,1,1,0,19,0.05,99.95,0.05,0
GO:0004656,procollagen-proline 4-dioxygenase activity,17,6,6,0,11,0.35294117647058826,99.6470588235294,0.35294117647058826,0
GO:0004659,prenyltransferase activity,15,2,2,0,13,0.13333333333333333,99.86666666666666,0.13333333333333333,0
GO:0004666,prostaglandin-endoperoxide synthase activity,10,3,3,0,7,0.3,99.7,0.3,0
GO:0004672,protein kinase activity,1308,133,53,80,1175,0.10168195718654434,99.89831804281346,0.040519877675840976,0.06116207951070336
GO:0004674,protein serine/threonine kinase activity,1033,116,50,66,917,0.1122942884801549,99.88770571151984,0.0484027105517909,0.06389157792836399
GO:0004675,transmembrane receptor protein serine/threonine kinase activity,60,4,0,4,56,0.06666666666666667,99.93333333333334,0,0.06666666666666667
GO:0004683,calmodulin-dependent protein kinase activity,42,8,3,5,34,0.19047619047619047,99.80952380952381,0.07142857142857142,0.11904761904761904
GO:0004692,cGMP-dependent protein kinase activity,11,3,0,3,8,0.2727272727272727,99.72727272727273,0,0.2727272727272727
GO:0004693,cyclin-dependent protein serine/threonine kinase activity,25,1,0,1,24,0.04,99.96,0,0.04
GO:0004697,protein kinase C activity,44,10,9,1,34,0.22727272727272727,99.77272727272727,0.20454545454545456,0.022727272727272728
GO:0004698,calcium-dependent protein kinase C activity,22,4,3,1,18,0.18181818181818182,99.81818181818181,0.13636363636363635,0.045454545454545456
GO:0004703,G protein-coupled receptor kinase activity,11,1,1,0,10,0.09090909090909091,99.9090909090909,0.09090909090909091,0
GO:0004707,MAP kinase activity,76,10,10,0,66,0.13157894736842105,99.86842105263158,0.13157894736842105,0
GO:0004708,MAP kinase kinase activity,18,5,2,3,13,0.2777777777777778,99.72222222222223,0.1111111111111111,0.16666666666666666
GO:0004709,MAP kinase kinase kinase activity,28,2,2,0,26,0.07142857142857142,99.92857142857143,0.07142857142857142,0
GO:0004712,protein serine/threonine/tyrosine kinase activity,18,3,0,3,15,0.16666666666666666,99.83333333333333,0,0.16666666666666666
GO:0004713,protein tyrosine kinase activity,258,17,8,9,241,0.06589147286821706,99.93410852713178,0.031007751937984496,0.03488372093023256
GO:0004714,transmembrane receptor protein tyrosine kinase activity,172,10,2,8,162,0.05813953488372093,99.94186046511628,0.011627906976744186,0.046511627906976744
GO:0004715,non-membrane spanning protein tyrosine kinase activity,85,9,4,5,76,0.10588235294117647,99.89411764705882,0.047058823529411764,0.058823529411764705
GO:0004719,protein-L-isoaspartate (D-aspartate) O-methyltransferase activity,10,0,0,0,10,0,100,0,0
GO:0004720,protein-lysine 6-oxidase activity,23,0,0,0,23,0,100,0,0
GO:0004721,phosphoprotein phosphatase activity,172,20,10,10,152,0.11627906976744186,99.88372093023256,0.05813953488372093,0.05813953488372093
GO:0004722,protein serine/threonine phosphatase activity,149,19,15,4,130,0.12751677852348994,99.87248322147651,0.10067114093959731,0.026845637583892617
GO:0004725,protein tyrosine phosphatase activity,294,27,11,16,267,0.09183673469387756,99.90816326530613,0.03741496598639456,0.05442176870748299
GO:0004731,purine-nucleoside phosphorylase activity,20,4,0,4,16,0.2,99.8,0,0.2
GO:0004735,pyrroline-5-carboxylate reductase activity,10,0,0,0,10,0,100,0,0
GO:0004743,pyruvate kinase activity,17,0,0,0,17,0,100,0,0
GO:0004745,NAD-retinol dehydrogenase activity,13,0,0,0,13,0,100,0,0
GO:0004749,ribose phosphate diphosphokinase activity,13,0,0,0,13,0,100,0,0
GO:0004767,sphingomyelin phosphodiesterase activity,19,2,0,2,17,0.10526315789473684,99.89473684210526,0,0.10526315789473684
GO:0004781,sulfate adenylyltransferase (ATP) activity,10,4,4,0,6,0.4,99.6,0.4,0
GO:0004784,superoxide dismutase activity,24,0,0,0,24,0,100,0,0
GO:0004791,thioredoxin-disulfide reductase activity,12,0,0,0,12,0,100,0,0
GO:0004806,triglyceride lipase activity,28,8,0,8,20,0.2857142857142857,99.71428571428571,0,0.2857142857142857
GO:0004807,triose-phosphate isomerase activity,14,7,7,0,7,0.5,99.5,0.5,0
GO:0004812,aminoacyl-tRNA ligase activity,119,14,14,0,105,0.11764705882352941,99.88235294117646,0.11764705882352941,0
GO:0004813,alanine-tRNA ligase activity,11,0,0,0,11,0,100,0,0
GO:0004814,arginine-tRNA ligase activity,12,0,0,0,12,0,100,0,0
GO:0004826,phenylalanine-tRNA ligase activity,11,0,0,0,11,0,100,0,0
GO:0004842,ubiquitin-protein transferase activity,223,14,7,7,209,0.06278026905829596,99.9372197309417,0.03139013452914798,0.03139013452914798
GO:0004843,cysteine-type deubiquitinase activity,243,16,7,9,227,0.06584362139917696,99.93415637860082,0.02880658436213992,0.037037037037037035
GO:0004857,enzyme inhibitor activity,12,3,2,1,9,0.25,99.75,0.16666666666666666,0.08333333333333333
GO:0004860,protein kinase inhibitor activity,20,3,3,0,17,0.15,99.85,0.15,0
GO:0004861,cyclin-dependent protein serine/threonine kinase inhibitor activity,13,3,3,0,10,0.23076923076923078,99.76923076923077,0.23076923076923078,0
GO:0004862,cAMP-dependent protein kinase inhibitor activity,13,0,0,0,13,0,100,0,0
GO:0004864,protein phosphatase inhibitor activity,37,1,0,1,36,0.02702702702702703,99.97297297297297,0,0.02702702702702703
GO:0004865,protein serine/threonine phosphatase inhibitor activity,13,0,0,0,13,0,100,0,0
GO:0004866,endopeptidase inhibitor activity,46,15,4,11,31,0.32608695652173914,99.67391304347827,0.08695652173913043,0.2391304347826087
GO:0004867,serine-type endopeptidase inhibitor activity,137,23,4,19,114,0.1678832116788321,99.83211678832117,0.029197080291970802,0.1386861313868613
GO:0004869,cysteine-type endopeptidase inhibitor activity,25,8,2,6,17,0.32,99.68,0.08,0.24
GO:0004879,nuclear receptor activity,145,0,0,0,145,0,100,0,0
GO:0004888,transmembrane signaling receptor activity,192,17,10,7,175,0.08854166666666667,99.91145833333333,0.052083333333333336,0.036458333333333336
GO:0004890,GABA-A receptor activity,40,3,0,3,37,0.075,99.925,0,0.075
GO:0004896,cytokine receptor activity,63,3,0,3,60,0.047619047619047616,99.95238095238095,0,0.047619047619047616
GO:0004904,interferon receptor activity,11,0,0,0,11,0,100,0,0
GO:0004930,G protein-coupled receptor activity,968,69,36,33,899,0.07128099173553719,99.92871900826447,0.0371900826446281,0.03409090909090909
GO:0004931,extracellularly ATP-gated cation channel activity,37,3,3,0,34,0.08108108108108109,99.91891891891892,0.08108108108108109,0
GO:0004935,adrenergic receptor activity,13,0,0,0,13,0,100,0,0
GO:0004938,alpha2-adrenergic receptor activity,24,0,0,0,24,0,100,0,0
GO:0004950,chemokine receptor activity,10,1,1,0,9,0.1,99.9,0.1,0
GO:0004957,prostaglandin E receptor activity,20,0,0,0,20,0,100,0,0
GO:0004970,ionotropic glutamate receptor activity,31,2,0,2,29,0.06451612903225806,99.93548387096774,0,0.06451612903225806
GO:0004972,NMDA glutamate receptor activity,11,0,0,0,11,0,100,0,0
GO:0004977,melanocortin receptor activity,10,0,0,0,10,0,100,0,0
GO:0004983,neuropeptide Y receptor activity,13,1,1,0,12,0.07692307692307693,99.92307692307692,0.07692307692307693,0
GO:0004984,olfactory receptor activity,10,3,1,2,7,0.3,99.7,0.1,0.2
GO:0004985,G protein-coupled opioid receptor activity,10,0,0,0,10,0,100,0,0
GO:0004991,parathyroid hormone receptor activity,13,0,0,0,13,0,100,0,0
GO:0004993,G protein-coupled serotonin receptor activity,49,1,0,1,48,0.02040816326530612,99.9795918367347,0,0.02040816326530612
GO:0004994,somatostatin receptor activity,14,2,2,0,12,0.14285714285714285,99.85714285714286,0.14285714285714285,0
GO:0004995,tachykinin receptor activity,17,0,0,0,17,0,100,0,0
GO:0004999,vasoactive intestinal polypeptide receptor activity,10,0,0,0,10,0,100,0,0
GO:0005000,vasopressin receptor activity,14,0,0,0,14,0,100,0,0
GO:0005003,ephrin receptor activity,29,4,2,2,25,0.13793103448275862,99.86206896551724,0.06896551724137931,0.06896551724137931
GO:0005005,transmembrane-ephrin receptor activity,13,2,1,1,11,0.15384615384615385,99.84615384615384,0.07692307692307693,0.07692307692307693
GO:0005007,fibroblast growth factor receptor activity,15,0,0,0,15,0,100,0,0
GO:0005021,vascular endothelial growth factor receptor activity,19,3,0,3,16,0.15789473684210525,99.84210526315789,0,0.15789473684210525
GO:0005042,netrin receptor activity,12,0,0,0,12,0,100,0,0
GO:0005044,scavenger receptor activity,42,5,3,2,37,0.11904761904761904,99.88095238095238,0.07142857142857142,0.047619047619047616
GO:0005049,nuclear export signal receptor activity,10,1,1,0,9,0.1,99.9,0.1,0
GO:0005080,protein kinase C binding,15,2,0,2,13,0.13333333333333333,99.86666666666666,0,0.13333333333333333
GO:0005085,guanyl-nucleotide exchange factor activity,465,41,16,25,424,0.08817204301075268,99.91182795698924,0.034408602150537634,0.053763440860215055
GO:0005092,GDP-dissociation inhibitor activity,12,2,2,0,10,0.16666666666666666,99.83333333333333,0.16666666666666666,0
GO:0005096,GTPase activator activity,401,44,17,27,357,0.10972568578553615,99.89027431421447,0.04239401496259352,0.06733167082294264
GO:0005102,signaling receptor binding,182,11,4,7,171,0.06043956043956044,99.93956043956044,0.02197802197802198,0.038461538461538464
GO:0005104,fibroblast growth factor receptor binding,44,2,0,2,42,0.045454545454545456,99.95454545454545,0,0.045454545454545456
GO:0005109,frizzled binding,27,1,0,1,26,0.037037037037037035,99.96296296296296,0,0.037037037037037035
GO:0005112,Notch binding,20,3,1,2,17,0.15,99.85,0.05,0.1
GO:0005125,cytokine activity,106,13,8,5,93,0.12264150943396226,99.87735849056604,0.07547169811320754,0.04716981132075472
GO:0005154,epidermal growth factor receptor binding,24,5,4,1,19,0.20833333333333334,99.79166666666667,0.16666666666666666,0.041666666666666664
GO:0005158,insulin receptor binding,16,2,0,2,14,0.125,99.875,0,0.125
GO:0005159,insulin-like growth factor receptor binding,10,0,0,0,10,0,100,0,0
GO:0005164,tumor necrosis factor receptor binding,29,2,2,0,27,0.06896551724137931,99.93103448275862,0.06896551724137931,0
